index,URL,Title,Author,Year,Topic,Subtopic_1,Goal_Primary,User,COVID19,Media Mix,Interactive,Method,Tool,Awards,Picture,Link,Picture_name,Context: Online,Context: Offline,Art_Blog,Link_to_Sonification_Art_Blog,Link to news,Preview of the sonification on website,Thumbnail Image,Link to explanation,Description
205,TheGreatAnimalOrchestra,The Great Animal Orchestra,Fondation Cartier/United Visual Artists,2016,Life Sciences,Biology,Art,General Public,,DataViz,,Autographic Sonification,,,,https://vimeo.com/364836175,AnimalOrchestra,,,,,,,,,
206,ASortofJoy,A Sort of Joy,"John Collins, Mark Hansen, Ben Rubin and Jer Thorp",2016,Art,Art,Art,General Public,,Sound,,Audification,,,,https://vimeo.com/170201886,ASortofJoy,,,,,,,,,
207,ACometLife,A Comet's Life,Manuel Senfft & IGEP/TU Braunschweig,2016,Physical Sciences,Astronomy,Research,Domain Experts,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/tagirijus/a-comets-life,,,,,,,,,,
208,Zooniverse,Listen to the Zooniverse ,Jim O’Donnell ,2016,Internet,Internet,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://listen.zooniverse.org,Listentozooniverse,,,,,,,,,"Listen to volunteer contributions to Zooniverse citizen science projects. Each new classification generates a short note. Discussion comments are broad, swelling tones."
209,GeoMagneticStorm,Geo Magnetic Storm,Konstantinos Vasilakos,2016,Earth Science,Earth Science,Art,General Public,,Sound,,Audification,,,n,https://soundcloud.com/kostantinos-vasilakos/magneticstorm-snippet01-19-200516?in=kostantinos-vasilakos/sets/cosmosonics,,,,,,,,,,Snippet was created with geomagnetic storm data recorded from magnetometers from the Canadian Array for Realtime Investigations of Magnetic Activity.
210,PacificBelltower,Pacific Belltower,PerMagnus Lindborg,2016,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,http://soundislands.com/2020/01/16/pacific-belltower/?fbclid=IwAR3EDFr3AYAnb7hXiq5amf8BYQFa5n1qjMyQTvpdvxryv1ohPTb8Vxb4lPo,Pacific Belltower,,,,,,,,,
211,Fathom;HudsonRiverEnvironmentalDataasMusic,Fathom; Hudson River Environmental Data as Music,Ben Neill and Mimi Goese,2016,Physical Sciences,Earth Science,Art,General Public,,DataViz,,Parameter Mapping,,,,https://benneill.com/portfolio/fathom/,Fathom,,,,,,,,,
212,"Artefact,DigitalNecrophony","Artefact, Digital Necrophony","Mathilde Lavenne and Daniel Cabanzo, IRCAM",2016,Physical Sciences,Earth Science,Art,General Public,,Artifact,,Parameter Mapping,,,,https://vimeo.com/172204876,Artefact - Digital Necrophony,,,Art_Blog,https://sonificationart.wordpress.com/2017/05/19/artefact0-digital-necrophony/,,,,,
213,Aqualitative,Aqualitative,"Jon Bellona, John Park, and John Reagan",2016,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/YhkSeP,Aqualitative,,,Art_Blog,,,,,,
155,sonoUno,sonoUno,"Beatriz García, Johanna Casado (CONICET), Gonzalo de la Vega, Wanda Díaz Merced (EGO)",2015,Physical Sciences,Astronomy,Accessibility,Domain Experts,,DataViz,,Model Sonification,1,,,http://sion.frm.utn.edu.ar/sonoUno/,SonoUno,,,,,,,,,
156,LeeandJackson,Lee and Jackson,Brian Foo,2015,Art,Art,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/129123456,Lee and Jackson,Player,,,,https://datadrivendj.com/tracks/painters/,Sonifcation is a video,https://vimeo.com/129123456,,
157,BodyLanguage-Howpopmusicianssingaboutthebody,Body Language - How pop musicians sing about the body,Brian Foo,2015,Art,Art,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/149371070,Body Language - How pop musicians sing about the body,Player,,,,https://datadrivendj.com/tracks/body/,Sonifcation is a video,https://vimeo.com/149371070,,
158,Threshold,Threshold,Nelson Guda,2015,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/d4yRbJ,Threshold,,,Art_Blog,,,,,,
159,"PlanetaryBands,WarmingWorld","Planetary Bands, Warming World",Daniel Crawford&Scott S. George/University of Minnesota,2015,Climate Change,Climate Change,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://vimeo.com/127083533,"Planetary Bands, Warming World",Player,Public Venue (live performance),,,https://www.co2.earth/global-warming-music-for-string-quartet,Sonifcation is a video,https://vimeo.com/127083533,,
160,Silk,Silk,Dmitry Morozov,2015,Finance,Economics,Art,General Public,,Artifact,,Parameter Mapping,,,,https://goo.gl/AEp58d,Silk,,,Art_Blog,,,,,,
161,Vapourwaves,Vapourwaves,Samuel Van Ransbeeck,2015,Finance,Economics,Data Analysis,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/7o1iNz,Vapourwaves,,,Art_Blog,,,,,,
162,RhapsodyinGrey,Rhapsody in Grey,Brian Foo,2015,Health,Medicine,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/121042482,Rhapsody in Grey,Player,,,,https://datadrivendj.com/tracks/brain/,Sonifcation is a video,https://vimeo.com/121042482,,
163,CoveApp,Cove App,Humane Engineering,2015,Health,Medicine,Education,General Public,,GUI,1,Model Sonification,,,,http://www.cove-app.com/,cover,,,,,,,,,
164,CorpoReal,Corpo Real,David Worrall and Udo Rink,2015,Internet,Internet,Art,General Public,,Sound,1,Parameter Mapping,,,,http://www.avatar.com.au/corpo-real/,Corpo Real,,,,,,,,,
165,NetSon,NetSon,David Worrall and Fraunhofer Institute,2015,Internet,Internet,Monitoring,Domain Experts,,Sound,1,Parameter Mapping,,,,http://www.avatar.com.au/netson/,NetSon,,,,,,,,,
166,TheZonesProject-LostatSea,The Zones Project - Lost at Sea,Stephen Roddy,2015,Migrations,Society,Art,General Public,,Sound,,Parameter Mapping,,,n,,,,,,,,Cannot listen to the sonification,No,,
167,DistancefromHome,Distance from Home,Brian Foo,2015,Migrations,Society,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/132833445,Distance from Home,Player,,,,https://datadrivendj.com/tracks/refugees/,Sonifcation is a video,https://vimeo.com/132833445,,
168,TwoTrains,Two Trains,Brian Foo,2015,Mobility,Urban Studies,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/118358642,Two Trains,Player,,,,https://datadrivendj.com/tracks/subway/,Sonifcation is a video,https://vimeo.com/118358642,,
169,SonificationofMBTA,Sonification of MBTA,Stephen Hensley,2015,Mobility,Urban Studies,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/avkzCd,MBTA Sonification,,,Art_Blog,,,,,,
170,MusicEclipticalis,Music Eclipticalis,Brian Foo,2015,Physical Sciences,Astronomy,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/186860448,Music Eclipticalis,Player,,,,https://datadrivendj.com/tracks/stars/,Sonifcation is a video,https://vimeo.com/186860448,,
171,KabbalisticSynthesizer,Kabbalistic Synthesizer,Sam Conran,2015,Physical Sciences,Astronomy,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/dmT0V5,Kabbalistic Synthesizer,,,Art_Blog,,,,,,
172,SpinDynamics,Spin Dynamics,Falk Morawitz,2015,Physical Sciences,Chemistry,Art,General Public,,Sound,,Audification,,,,https://soundcloud.com/falk-morawitz/spin-dynamics-stereo-reduction,Spin Dynamics,,,,,,,,,
173,InventionsforDataStream,Inventions for Data Stream,Marco Buongiorno Nardell,2015,Physical Sciences,Chemistry,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/d6k1h8,Inventions for Data Stream,,,Art_Blog,,,,,,
174,TooBlue,Too Blue,Brian Foo,2015,Climate Change,Climate Change,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/137262980,Too Blue,Player,,,,https://datadrivendj.com/tracks/louisiana/,Sonifcation is a video,https://vimeo.com/137262980,,
175,Landwaves,Landwaves,Binaura Collective,2015,Physical Sciences,Physics,Art,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/s99zxY,Landwaves,,,Art_Blog,,,,,,
176,MixedAttraction,Mixed Attraction,Brian Foo,2015,Social Equality,Society,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/126254913,Mixed Attraction,Player,,,,https://datadrivendj.com/tracks/dating/,Sonifcation is a video,https://vimeo.com/126254913,,
177,Sonicparticles2.0,Sonic particles 2.0,Kasper Fangel Skov,2015,Urbanism,Urban Studies,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://www.kasperskov.dk/sonic-particles-2-0,SonicParticles,,,Art_Blog,,,,,,
178,ALMASounds,ALMA Sounds,Antonio Hales and Ricardo Finger,2015,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://www.almaobservatory.org/en/alma-sounds/,AlmaSounds,,,,,,,,,
179,Pulse,Pulse (25 years of ocean tides),Antonio della Marina,2015,Earth Science,Earth Science,Art,General Public,,Sound,,Audification,,,,https://www.antoniodellamarina.com/soundworks/PULSE.html,Pulse,,,,,,,,,
180,LW24,LW24,Permagnus Lindborg,2015,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,n,https://vimeo.com/272069085,,,,,,,,,,
181,SeismicActivityinOklahoma,Seismic Activity in Oklahoma,Reveal News,2015,Physical Sciences,Earth Science,Data Journalism,General Public,,Sound,No,Parameter Mapping,,,,https://soundcloud.com/thisisreveal/the-oklahoma-shakes,Seismic Activity in Oklahoma,Player,,,,https://www.revealnews.org/article/listen-to-the-music-of-seismic-activity-in-oklahoma/,Sonification is on Soundcloud,No,,
182,Stellar,Stellar,Francesco Fabris,2015,Physical Sciences,Earth Science,Public Engagement,General Public,,DataViz,,Model Sonification,,,,http://www.francescofabris.com/?project=stellar-2015,Stellar,,,Art_Blog,,,,,,
183,Dolmen,Dolmen,Mario de Vega,2015,Physical Sciences,Earth Science,Public Engagement,General Public,,Sound,,Audification,,,,https://sonicacts.com/portal/mario-de-vega---dolmen,Dolmen,,,Art_Blog,,,,,,
184,WaterViz,Water Viz,Marty Quinn,2015,Physical Sciences,Earth Science,Research,General Public,,Sound,,Parameter Mapping,,,,https://www.waterviz.org/?page_id=1231,Water Viz,,,Art_Blog,,,,,,
185,ListenTree,ListenTree,with Edwina Portocarrero and Gershon Dublon,2015,Physical Sciences,Earth Science,Research,General Public,,Sound,,Audification,,,,https://www.media.mit.edu/projects/listentree-audio-haptic-display-in-the-natural-environment/overview/,ListenTree,,,Art_Blog,,,,,,
126,ThePoseidonEnsemble,The Poseidon Ensemble,David Johnson,2014,Physical Sciences,Earth Science,Art,General Public,,Video,,Parameter Mapping,,,,https://github.com/struct78/the-poseidon-ensemble,PoseidonEnsemble,,,Art_Blog,https://sonificationart.wordpress.com/2019/01/29/the-poseidon-project-and-fault-trace/,,,,,
127,DataScapr,DataScapr,Samuel Van Ransbeeck,2014,Finance,Economics,Data Analysis,Domain Experts,,Sound,1,Parameter Mapping,1,,,https://datascapr.wordpress.com/2014/12/19/introducing-datascapr/,DataScapR,,,,,,,,,
128,SoundoftheOffice,Sound of the Office,Dan Lockton,2014,Energy,Energy,Monitoring,General Public,,Sound,,Parameter Mapping,,,,http://architectures.danlockton.co.uk/2014/03/08/work-in-progress-ambient-audible-energy-data/,Sound of the Office,,,,,,,,,
129,Powerchord,Powerchord,"Dan Lockton, Flora Bowden, Rama Gheerawo, Clare Brass, Claire Matthews",2014,Energy,Energy,Monitoring,General Public,,Sound,,Parameter Mapping,,,,http://danlockton.com/powerchord-experiments-in-energy-sonification/,Powerchord,,,,,,,,,
130,MarketMusic,Market Music,CNN Money,2014,Finance,Economics,Data Journalism,General Public,,DataViz,,Parameter Mapping,,,,https://www.youtube.com/watch?v=9JR1bflmC20&t=78s,MarketMusic,,,Art_Blog,,,,,,
131,OneYearofSuicideinJapanforPiano,One Year of Suicide in Japan for Piano,Rory Viner,2014,Health,Medicine,Art,General Public,,Sound,,Parameter Mapping,,,,https://soundcloud.com/rory-viner/one-year-of-suicide-statistics,SuicideJapan,,,Art_Blog,,,,,,
132,SpecimenBox,Specimen Box,Office for Creative Reserach and Microsoft,2014,Internet,Internet,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/5fGj33,Specimen Box,,,Art_Blog,,,,,,
133,PhantomTerrains,Phantom Terrains,Frank Swain and Daniel Jones,2014,Internet,Internet,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/rHrFMv,Phantom Terrains,,,Art_Blog,,,,,,
134,"Overmorrow,GunviolenceinUS","Overmorrow, Gun violence in US",Rachel Devorah,2014,Mass Shooting,Mass Shooting,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,http://racheldevorah.studio/works/overmorrow/,Overmorrow. Gun violence in US,Player,Public Venue (live performance),,,,Sonifcation is a video on the author's webpage,http://racheldevorah.studio/works/overmorrow/,,
135,AERO,AERO,Gregory Reeves,2014,Mobility,Urban Studies,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/kOhgaU,AERO,,,Art_Blog,https://sonificationart.wordpress.com/2017/06/06/aero-flight-time-music-generator/,,,,,
136,Crater(CosmicRaysTelescopefortheEffectsofRadiations),Crater (Cosmic Rays Telescope for the Effects of Radiations),Marty Quinn/University of New Hampshire,2014,Physical Sciences,Astronomy,Education,General Public,,Sound,No,Parameter Mapping,,,,https://prediccs.sr.unh.edu//craterweb/craterliveradio.html,Crater (Cosmic Rays Telescope for the Effects of Radiations),Radio Streaming,,,,https://www.euronews.com/2014/01/30/rosetta-the-comet-hunter-awakes,I tried to listen to it from the website but i couldn't,No,,
137,Voyager1&2spacecraftduet,Voyager 1 & 2 spacecraft duet,Domenico Vicinanza- Geant Sounds,2014,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://soundcloud.com/geant-sounds/sonification-of-voyager-1,Voyager spacecraft duet,,,Art_Blog,,,,,,
138,LHCOpenSymphony,LHC Open Symphony,Domenico Vicinanza,2014,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,n,https://goo.gl/070Ldx,,,,Art_Blog,,,,,,
139,SolarWindAudification,Solar Wind Audification,Solar and Heliospheric Research Group at the University of Michigan.,2014,Physical Sciences,Astronomy,Research,Domain Experts,,Video,No,Audification,,,,https://www.youtube.com/watch?v=OOszY79xSkQ&feature=emb_title,Solar Wind Audification,Player,Research Lab,,,,Sonifcation is a video,https://www.youtube.com/watch?v=OOszY79xSkQ&feature=emb_title,,
140,NuclearMagneticResonance,Nuclear Magnetic Resonance,Falk Morawitz,2014,Physical Sciences,Chemistry,Art,General Public,,Sound,,Audification,,,,https://soundcloud.com/falk-morawitz/nuclear-magnetic-resonance-2014-full,Nuclear Magnetic Resonance,,,,,,,,,
141,LakeTahoeSonification,Lake Tahoe Sonification,"Geoffrey Schladow, Matt Gilbert and UC Davis students",2014,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,http://www.mattgilbert.net/projects/tahoe/,LakeTahoe,,,Art_Blog,,,,,,
142,Currents,Currents,Yann Seznec,2014,Physical Sciences,Earth Science,Art,General Public,,Sound,,Audification,,,,https://www.yannseznec.com/works/currents/,Currents,,,,,,,,,
143,Weatherfortheblind,Weather for the blind,Quintronics,2014,Physical Sciences,Earth Science,Accessibility,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/HBuKX4,Weather for the blind,,,Art_Blog,,,,,,
144,#Carbonfeed,#Carbonfeed,Jon Bellona,2014,Physical Sciences,Earth Science,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/thvJZk,Carbonfeed,,,Art_Blog,,,,,,
145,AirPlay,Air Play,Brian Foo,2014,Physical Sciences,Earth Science,Art,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/122603843,Air Play,Player,,,,https://datadrivendj.com/tracks/smog/,Sonifcation is a video,https://vimeo.com/122603843,,
146,RadiationasMusic,Radiation as Music,Rory Viner,2014,Physical Sciences,Physics,Art,General Public,,Sound,,Parameter Mapping,,,,https://rory-viner.tumblr.com/post/99384924563/radiation-as-music,Radiation,,,Art_Blog,,,,,,
147,LHChamberMusic,LHChamber Music,Domenico Vicinanza,2014,Physical Sciences,Physics,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/HgGMpB,LHChamber Music,,,Art_Blog,,,,,,
148,ColorBalance,Color Balance,Brian Foo,2014,Social Equality,Society,Art,General Public,,Video,No,Parameter Mapping,,,,https://datadrivendj.com/interactives/hollywood/,Color Balance,Player,,,,,Sonifcation is a video,https://datadrivendj.com/interactives/hollywood/,https://datadrivendj.com/tracks/hollywood/,
149,MusicmadewithTennisData,Music made with Tennis Data,James Murphy,2014,Sport,Sport,Art,General Public,,Sound,,Parameter Mapping,,,,https://www.rollingstone.com/music/music-news/hear-james-murphys-hypnotic-remix-of-a-tennis-match-195353/,Music made with Tennis Data,,,,,,,,,
150,EgyptBuildingCollapses,Egypt Building Collapses,Tactical tech,2014,Urbanism,Urban Studies,Public Engagement,General Public,,DataViz,No,Parameter Mapping,,,,https://egyptbuildingcollapses.org/,Egypt Building Collapses,Player,,,,https://alternative-narratives-vis-archive.com/case_studies/egypt-building-collapses,Sonification is an interactive webpage,https://egyptbuildingcollapses.org/,,
151,ThekillingofNadeemNawaraandMohammedAbuDaher,The killing of Nadeem Nawara and Mohammed Abu Daher,Forensic Architecture,2014,War,War,Forensic,Domain Experts,,DataViz,0,Autographic Sonification,,,,https://forensic-architecture.org/investigation/the-killing-of-nadeem-nawara-and-mohammed-abu-daher,The killing of Nadeem Nawara and Mohammed Abu Daher,,Research Lab,,,,Sonifcation is a video on the author's webpage,https://forensic-architecture.org/investigation/the-killing-of-nadeem-nawara-and-mohammed-abu-daher,,
152,Saydnaya-InsideaSyrianTorturePrison,Saydnaya - Inside a Syrian Torture Prison,Forensic Architecture,2014,War,War,Forensic,Domain Experts,,DataViz,1,Autographic Sonification,,,,https://saydnaya.amnesty.org/?kind=explore,Saydnaya - Inside a Syrian Torture Prison,Website,,,,,Sonification is an interactive webpage,https://saydnaya.amnesty.org/?kind=explore,https://www.youtube.com/watch?v=UZpv6HAOHnE&feature=emb_title,
153,ArtificialKillingMachine,Artificial Killing Machine,Fletcher Moore,2014,War,War,Public Engagement,General Public,,Artifact,,Parameter Mapping,,,,https://goo.gl/9kvJbp,Artificial Killing Machine,,,Art_Blog,,,,,,
154,ASingingComet,A Singing Comet,Manuel Senfft and European Space Agenncy,2014,Physical Sciences,Astronomy,Research,Domain Experts,,Sound,,Audification,,,n,https://soundcloud.com/esa/a-singing-comet,,,,,,,,,,
471,GalaxyFormation ,Galaxy Formation - A Sonification,"James Trayford, John Helly & the COLIBRE collaboration",2014,,Astronomy,Research,General Public,,DataViz,,Parameter Mapping,,,,https://www.youtube.com/watch?v=4BPFHTVMmbQ,GalaxyFormation,,,,,,,,,
102,Sci-Fi,Sci-Fi,Space F!ght,2013,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,https://cdm.link/2013/11/sci-fi-electronic-band-music-made-ozone-data-elektron-drum-machine-sonification/,Sci-Fi,,,Art_Blog,,,,,,
103,Polarseeds,Polarseeds,Polar Seeds Group,2013,Physical Sciences,Earth Science,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/UfiwgH,Polarseeds,,,Art_Blog,,,,,,
104,MusicoftheAtmosphere/SpaceFight,Music of the Atmosphere/ Space Fight,Radek Rudnicki and Kevin Hicks - Swedish Environment Institute,2013,Physical Sciences,Earth Science,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/DIJJRN,Music of the Atmosphere Space Fight,,,Art_Blog,,,,,,
105,MasachussetsGeophonic,Masachussets Geophonic,Arvid Tomayko,2013,Physical Sciences,Earth Science,Public Engagement,Domain Experts,,GUI,,Parameter Mapping,,,,https://goo.gl/67yixV,Masachussets Geophonic,,,Art_Blog,https://goo.gl/XGkIiF,,,,,
106,MaestroFrankenstein2.0,Maestro Frankenstein 2.0,Arvid Tomayko,2013,Physical Sciences,Earth Science,Public Engagement,Domain Experts,,GUI,,Parameter Mapping,,,n,https://goo.gl/YjQ7iw,,,,Art_Blog,,,,,,
107,SanGiovanniElemosinario,San Giovanni Elemosinario,Jon Bellona and students,2013,Architecture,Art,Research,General Public,,Sound,,Parameter Mapping,,,,https://vimeo.com/77712677,SanGiovanni,,,Art_Blog,,,,,,
108,ASongofOurWarmingPlanet,A Song of Our Warming Planet,Daniel Crawford&Scott S. George/University of Minnesota,2013,Climate Change,Climate Change,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://vimeo.com/69122809#at=191,A Song of Our Warming Planet,Player,Public Venue (live performance),,,https://www.co2.earth/global-warming-music-for-string-quartet,Sonifcation is a video,https://vimeo.com/69122809#at=191,,
109,Sortingalgorithms,Sorting algorithms,Timo Bingmann,2013,Computer Science,Computer Science,Data Analysis,Domain Experts,,Video,No,Parameter Mapping,,,,https://www.youtube.com/watch?v=kPRA0W1kECg,Sorting algorithms,Player,Research Lab,,,,Sonifcation is a video,https://www.youtube.com/watch?v=kPRA0W1kECg,https://panthema.net/2013/sound-of-sorting/,
110,FMSSymphony,FMS Symphony,CSV Soundsystem,2013,Finance,Economics,Art,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/UP2JjM,FMS Symphony,,,Art_Blog,https://sonificationart.wordpress.com/2017/06/03/fms-symphony/,,,,,
111,Bitlisten(ListentoBitcoin),Bitlisten (Listen to Bitcoin),Maximillian Laumeister,2013,Finance,Economics,Data Analysis,General Public,,DataViz,,Parameter Mapping,,,,https://goo.gl/KExBnh,Bitlisten,,,Art_Blog,,,,,,
112,TransProse,TransProse,Hannah Davis,2013,Humanities,Humanities,Research,Researchers,,Sound,,Parameter Mapping,,,,http://www.musicfromtext.com/,TransProse,,,,,,,,,
113,MarkupMelodium,Markup Melodium,Daniel Jones,2013,Internet,Internet,Research,Domain Experts,,Sound,,Parameter Mapping,,,n,https://github.com/citymont/markup-melodium/tree/live,,,,Art_Blog,,,,,,
114,DigitiSonus,Digiti Sonus,Yoon Chung Han,2013,Life Sciences,Biology,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/n8dtvz,Digiti Sonus,,,Art_Blog,,,,,,
115,Youwillhavetotakemywordforit,You will have to take my word for it,Brian House,2013,Social Sciences,Society,Art,General Public,,Sound,,Parameter Mapping,,,,https://brianhouse.net/works/youll_just_have_to_take_my_word_for_it/,take my word for it,,,Art_Blog,https://sonificationart.wordpress.com/2013/11/05/youll-have-to-take-my-word-for-it-car-crash-composition/,,,,,
116,Project:Autobahn,Project: Autobahn,Tom Zimmerman,2013,Arts&Humanities,Art,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/zHW6qb,Autobahn,,,Art_Blog,,,,,,
117,SonicLandscape#1,Sonic Landscape #1,Fiori Anastasia Metallinou and Anthony P,2013,Physical Sciences,Astronomy,Art,General Public,,Sound,,Parameter Mapping,,,,https://vimeo.com/63457133,SonicLandscape01,,,,,,,,,
118,SonicLandscape#2,Sonic Landscape #2,Fiori Anastasia Metallinou and Anthony P,2013,Physical Sciences,Astronomy,Art,General Public,,Sound,,Parameter Mapping,,,,https://vimeo.com/73878925,SonicLandscape02,,,,,,,,,
119,LocustWrathSeries,Locust Wrath Series,PerMagnus Lindborg,2013,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,,http://soundislands.com/2019/02/06/locust-wrath/?fbclid=IwAR0opC8ivFD8lZkUSjO9fFYpfCsjHz-krEkHScjRpKSbnUYu1GhGagf-ul0,Locust Wrath Series,,,,,,,,,
120,ListeningtodatafromtheLargeHadronCollider,Listening to data from the Large Hadron Collider,lily Asquith,2013,Physical Sciences,Physics,Research,Domain Experts,,Sound,1,Parameter Mapping,,,n,https://www.youtube.com/watch?reload=9&v=iQiPytKHEwY,,,Research Lab,,,,You can listen to the sonification live on TED video,No,,
121,ThesoundofTwitter,The sound of Twitter,Jeff Hemsley,2013,Social Media,Social Media,Data Analysis,General Public,,Sound,,Parameter Mapping,,,n,https://goo.gl/c63zeq,,,,Art_Blog,,,,,,
122,LISAConsortium:GravitationalWaves,LISA Consortium: Gravitational Waves,LISA Consortium,2013,Physical Sciences,Astronomy,Research,Researchers,,Sound,,Audification,,,n,https://www.lisamission.org/multimedia/audio,,,,,,,,,,
123,CosmicMicrowaveBackground,Cosmic Microwave Background,Mark Ballora,2013,Physical Sciences,Astronomy,Research,General Public,,DataViz,,Parameter Mapping,,,,https://www.youtube.com/watch?v=YBlZzWp269E,CosmicMicrowaves,,,,,,,,,
124,CrabPulsarSoundtrack,Crab Pulsar Soundtrack,Mark Ballora,2013,Physical Sciences,Astronomy,Research,General Public,,Video,,Parameter Mapping,,,,https://www.youtube.com/watch?v=OuP4jgSrMeo,CrabPulsar,,,,,,,,,
125,GridMusic,Grid Music,Mike Fell,2013,Energy,Energy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://www.youtube.com/watch?v=pW6CcF4bhUU,GridMusic,,,,,,,,,"This video presents UK national electricity use data in the form of sound. Data are available at www.nationalgrid.com. Using VBA I converted half-hourly data for January 2013 into beeps with frequency determined by the size of the demand. I used Audacity to record the output, then played around with pitch and speed and added some reverb.

Sonification is the representation of data through sound. It can be a useful addition to visual display. In this video, for example, I think the high demand on the grid during the cold patch in the middle of January is conveyed more strikingly than it would be by a graph. You also get a real sense of the rhythm of the nation's electricity demand. "
78,Worldearthquakes,World earthquakes,Monoroch,2012,Physical Sciences,Earth Science,Research,General Public,,DataViz,,Parameter Mapping,,,,http://monoroch.net/jishin2011/#3,Earthquakes,,,Art_Blog,,,,,,
79,audiolyzR:GiveYourDataaListen,audiolyzR: Give Your Data a Listen,Eric Stone and Jesse Garrison,2012,Tool,Computer Science,Research,Researchers,,Sound,1,Parameter Mapping,1,,n,https://rdrr.io/cran/audiolyzR/,,,,Art_Blog,,,,,,
80,AnInstrumentfortheSonificationofEverdayThings,An Instrument for the Sonification of Everday Things,Denis P Paul,2012,Arts&Humanities,Art,Art,General Public,,Artifact,,Parameter Mapping,,,,https://goo.gl/LhZuvW,An Instrument for the Sonification of Everday Things,,,Art_Blog,,,,,,
81,SoundofMoney,Sound of Money,Helena Davidova,2012,Finance,Economics,Data Analysis,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/BXPLE3,SoundofMoney,,,Art_Blog,,,,,,
82,SonificationofGo,Sonification of Go,Peter Tigges,2012,Gaming,Sport,Research,Researchers ,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/peter-tigges/sonification-of-go,,,,Art_Blog,,,,,,
83,WikiIRCoulasonificationdeWikipedia,WikiIRC ou la sonification de Wikipedia,"Baudu, Templier & Bloques",2012,Internet,Internet,Art,General Public,,Sound,,Parameter Mapping,,,,https://goo.gl/5qZZq0,WikiIRC ou la sonification de Wikipedia,,,Art_Blog,,,,,,
84,ThePirateCinema,The Pirate Cinema,Nicolas Maigret,2012,Internet,Internet,Art,General Public,,Video,,Parameter Mapping,,,,https://goo.gl/yrIqwM,The Pirate Cinema,,,Art_Blog,,,,,,
85,ListentoWikipedia,Listen to Wikipedia,Hatnote,2012,Internet,Internet,Public Engagement,General Public,,DataViz,Yes,Model Sonification,,,,http://listen.hatnote.com/,Listen to Wikipedia,Website,,,,,Sonification is an interactive webpage,http://listen.hatnote.com/,,
86,TheSoundOfPeople,The Sound Of People,David Runge,2012,Life Sciences,Biology,Art,General Public,,Sound,,Parameter Mapping,,,n,https://goo.gl/Ec7nSF,,,,,,,,,,
